1984.5832	1537301973
1984.6680	2325589640
1984.7502	3090603555
1984.8350	3822412442
1984.9172	4836750259
1985.0021	8996053651
1985.0869	7329378799
1985.1636	6455300558
1985.2485	3987584249
1985.3306	2890150308
1985.4155	2258310088
1985.4976	1186679695
1985.5825	1617459924
1985.6674	2350666671
1985.7495	3202894415
1985.8344	6327481194
1985.9165	5305494501
1986.0014	6197948324
1986.0862	7596266257
1986.1629	4544216025
1986.2478	4148092189
1986.3299	1316465171
1986.4148	1674075712
1986.4969	1278315971
1986.5818	1047798815
1986.6667	2503694669
1986.7488	2372214666
1986.8337	3813518776
1986.9158	5053633764
1987.0007	7666901225
1987.0856	5470248254
1987.1622	6342020585
1987.2471	2259820288
1987.3292	1785253195
1987.4141	1327737970
1987.4962	825790479
1987.5811	955175750
1987.6660	1219978397
1987.7481	2290679794
1987.8330	4200338485
1987.9151	4722509685
1988.0000	3918459365
1988.0849	4425805336
1988.1643	3857056756
1988.2491	2069445738
1988.3313	1279249597
1988.4162	1137542883
1988.4983	1191176380
1988.5832	813694907
1988.6680	1412283115
1988.7502	2275831124
1988.8350	3987745556
1988.9172	3973297309
1989.0021	4351774086
1989.0869	3855253080
1989.1636	3104612113
1989.2485	2820703583
1989.3306	1039127991
1989.4155	885714518
1989.4976	658395452
1989.5825	691518708
1989.6674	821690320
1989.7495	1389996675
1989.8344	3595912852
1989.9165	4665497295
1990.0014	4758418988
1990.0862	3079063913
1990.1629	2519033058
1990.2478	1504866066
1990.3299	308042638
1990.4148	898567640
1990.4969	709754422
1990.5818	652766531
1990.6667	1897906666
1990.7488	2621502879
1990.8337	4588884060
1990.9158	5528531312
1991.0007	5488201622
1991.0856	6254172683
1991.1622	2482141221
1991.2471	2194984826
1991.3292	2076511142
1991.4141	2023789435
1991.4962	1366311698
1991.5811	916419097
1991.6660	1158444572
1991.7481	2898692589
1991.8330	5382992082
1991.9151	6337578472
1992.0000	6746132906
1992.0849	5129955646
1992.1643	4084728425
1992.2491	2865232466
1992.3313	1926387173
1992.4162	1614597700
1992.4983	1299942413
1992.5832	1322017067
1992.6680	1812546787
1992.7502	4249739754
1992.8350	4800239652
1992.9172	5658589335
1993.0021	5859714963
1993.0869	5957129679
1993.1636	4461483418
1993.2485	2562549633
1993.3306	1182872687
1993.4155	1344960868
1993.4976	1143929262
1993.5825	1397550712
1993.6674	3125889105
1993.7495	4068903390
1993.8344	6322241273
1993.9165	5680536039
1994.0014	5290500962
1994.0862	5386901133
1994.1629	3838615268
1994.2478	3152892118
1994.3299	1396276126
1994.4148	1048903804
1994.4969	708167962
1994.5818	764212652
1994.6667	1805075593
1994.7488	3666999777
1994.8337	2799484748
1994.9158	4652164782
1995.0007	5776047186
1995.0856	3615806959
1995.1622	4107885826
1995.2471	2348307510
1995.3292	1650752741
1995.4141	1399918363
1995.4962	594928239
1995.5811	661878620
1995.6660	1282193913
1995.7481	1931093128
1995.8330	3888479701
1995.9151	6839870261
1996.0000	6939367786
1996.0849	6714468004
1996.1643	5616526250
1996.2491	2763937218
1996.3313	2366176989
1996.4162	1105810670
1996.4983	1065224285
1996.5832	1033277722
1996.6680	1728212799
1996.7502	2688003067
1996.8350	4071007849
1996.9172	6043530244
1997.0021	6868046258
1997.0869	3660853014
1997.1636	2676040063
1997.2485	2564671264
1997.3306	1251626310
1997.4155	842775347
1997.4976	1295089882
1997.5825	1972216363
1997.6674	1496415739
1997.7495	2987494628
1997.8344	4259144130
1997.9165	4826005026
1998.0014	4296965022
1998.0862	2871160808
1998.1629	2733217886
1998.2478	2038665913
1998.3299	1257210578
1998.4148	911627689
1998.4969	948987211
1998.5818	1351924499
1998.6667	2020779374
1998.7488	2828129037
1998.8337	4862399161
1998.9158	4801638632
1999.0007	3766638301
1999.0856	3829184182
1999.1622	2582131927
1999.2471	1491004067
1999.3292	702231620
1999.4141	573138158
1999.4962	775746706
1999.5811	809481712
1999.6660	750957482
1999.7481	1282900696
1999.8330	2995956167
1999.9151	4343493965
2000.0000	4249063072
2000.0849	3374333561
2000.1643	3008896338
2000.2491	1382999675
2000.3313	636208769
2000.4162	431276895
2000.4983	438281001
2000.5832	382009438
2000.6680	557882901
2000.7502	1106010416
2000.8350	2214202706
2000.9172	3489800620
2001.0021	4611685239
2001.0869	3057043059
2001.1636	3044915743
2001.2485	2233105755
2001.3306	613668997
2001.4155	516315985
2001.4976	353902109
2001.5825	708673317
2001.6674	992904680
2001.7495	716886718
2001.8344	3152764625
2001.9165	4507614607
2002.0014	4867793977
2002.0862	2967989432
2002.1629	2417970268
2002.2478	1305107017
2002.3299	862794123
2002.4148	556547648
2002.4969	880969122
2002.5818	836765745
2002.6667	1071258697
2002.7488	2257149058
2002.8337	3323681610
2002.9158	5633429412
2003.0007	6025165739
2003.0856	5832140632
2003.1622	2974478678
2003.2471	1682429525
2003.3292	454165720
2003.4141	383533880
2003.4962	305664028
2003.5811	402888067
2003.6660	687506237
2003.7481	2665461554
2003.8330	3027738380
2003.9151	4599323162
2004.0000	5406626867
2004.0849	3568621047
2004.1643	3557305013
2004.2491	1498830929
2004.3313	1188566153
2004.4162	414430472
2004.4983	1311850516
2004.5832	1458900704
2004.6680	2010819513
2004.7502	2314158216
2004.8350	4121889221
2004.9172	6011129563
2005.0021	5010267453
2005.0869	4987485626
2005.1636	3734389639
2005.2485	2079750487
2005.3306	1543945879
2005.4155	1243649167
2005.4976	1160078606
2005.5825	1166140291
2005.6674	1190869293
2005.7495	1445450225
2005.8344	4314512499
2005.9165	5907546765
2006.0014	6681438821
2006.0862	5524900383
2006.1629	5041390885
2006.2478	2643097716
2006.3299	1078331099
2006.4148	824880002
2006.4969	747960909
2006.5818	999347834
2006.6667	919372617
2006.7488	986531738
2006.8337	3169686014
2006.9158	4617572030
2007.0007	4449435924
2007.0856	3391080935
2007.1622	2368593365
2007.2471	1134651916
2007.3292	364173795
2007.4141	398711922
2007.4962	374994599
2007.5811	520910479
2007.6660	1518717783
2007.7481	2850315509
2007.8330	5072527520
2007.9151	6473572524
2008.0000	5743995025
2008.0849	4443820659
2008.1643	4079525431
2008.2491	2301162418
2008.3313	1239941131
2008.4162	1845319242
2008.4983	2027873451
2008.5832	1791214358
2008.6680	2787194719
2008.7502	3924902821
2008.8350	4624514951
2008.9172	6393787594
2009.0021	6626369325
2009.0869	5598463473
2009.1636	3939419980
2009.2485	1499666937
2009.3306	839292713
2009.4155	1079556426
2009.4976	1345083290
2009.5825	1202758993
2009.6674	1530149195
2009.7495	2899007827
2009.8344	4569864484
2009.9165	6541182924
2010.0014	7075044265
2010.0862	6495753397
2010.1629	5644057027
2010.2478	3610349188
2010.3299	3109276139
2010.4148	2199987126
2010.4969	1719314187
2010.5818	1885750672
2010.6667	2265182237
2010.7488	4052885288
2010.8337	5419362487
2010.9158	7382121506
2011.0007	6775906962
2011.0856	5908229918
2011.1622	5588901976
2011.2471	3227063597
2011.3292	2466327733
2011.4141	2233342203
2011.4962	2302639522
2011.5811	2128709652
2011.6660	2180531019
2011.7481	3399607498
2011.8330	4842919813
2011.9151	5739460926
2012.0000	6273616467
2012.0849	6518428612
2012.1643	4981137853
2012.2491	3815391439
2012.3313	2814601254
2012.4162	2476238338
2012.4983	2286697818
2012.5832	2077670497
2012.6680	2239162760
2012.7502	3868980290
2012.8350	5203207421
2012.9172	5227244640
2013.0021	5844195803
2013.0869	5378927037
2013.1636	6005528085
2013.2485	5008102815
2013.3306	4178293279
2013.4155	3267975431
2013.4976	3106345670
2013.5825	2871212622
2013.6674	3005073553
2013.7495	3601438348
2013.8344	5384940912
2013.9165	6218636882
2014.0014	5566384769
2014.0862	4522760238
2014.1629	4099080195
2014.2478	3253827031
2014.3299	3248860670
2014.4148	2334149781
2014.4969	2119007948
2014.5818	2199747794
2014.6667	2298058266
2014.7488	3194830517
2014.8337	4290145993
2014.9158	5282026963
2015.0007	4613298191
2015.0856	2684546826
2015.1622	2115651564
2015.2471	2154811207
2015.3292	2569094159
2015.4141	2347852967
2015.4962	2287544335
2015.5811	1746843278
2015.6660	1705321147
2015.7481	1473238486
2015.8330	2215003367
2015.9151	2189672942
2016.0000	2481225134
2016.0849	2317954606
2016.1643	2367590421
2016.2491	2672387077
2016.3313	2682596343
2016.4162	2298227276
2016.4983	2187720076
2016.5832	2148615805
2016.6680	1946443710
2016.7502	1856332985
2016.8350	2245251513
2016.9172	2388341369
2017.0021	2417514593
2017.0869	2407803357
2017.1636	2062324005
2017.2485	2119821934
2017.3306	1659365567
2017.4155	2347852967
2017.4976	2287544335
2017.5825	1746843278
2017.6674	1705321147
2017.7495	1473238486
2017.8344	2215003367
2017.9165	2189672942
2018.0014	2481225134
2018.0862	2317954606
2018.1629	2367590421
2018.2478	2672387077
2018.3299	2682596343
2018.4148	2298227276
2018.4969	2187720076
2018.5818	2148615805
2018.6667	1946443710
2018.7488	1751000000
2018.8337	2502900000
2018.9158	2369000000
2019.0007	2698600000
2019.0856	2461700000
2019.1622	2647100000
2019.2471	2565000000
2019.3292	2071000000
2019.4141	1881000000
2019.4962	1852500000
2019.5811	1881000000
2019.6660	1995000000
2019.7481	1545000000
2019.8330	2266000000
2019.9151	2163000000
2020.0000	2514500000
2020.0849	2332600000
2020.1643	2407500000
2020.2491	2435400000
2020.3313	1930500000
2020.4162	1801800000
2020.4983	1782000000
2020.5832	1801800000
2020.6680	1930500000
2020.7502	1177000000
2020.8350	1722700000
2020.9172	1690600000
2021.0021	1861800000
2021.0869	1701300000
2021.1636	1819000000
2021.2485	2079000000
2021.3306	1663200000
2021.4155	1584000000
2021.4976	1593900000
2021.5825	1593900000
2021.6674	1593900000
2021.7495	877400000
2021.8344	1358900000
2021.9165	1262600000
2022.0014	1433800000
2022.0862	1294700000
2022.1629	1391000000
2022.2478	1683000000
2022.3299	1405800000
2022.4148	1376100000
2022.4969	1395900000
2022.5818	1395900000
2022.6667	1376100000
2022.7488	284800000
2022.8337	516200000
2022.9158	373800000
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
		
		
		
		
		
